Country Name,Country Code,Series Name,Series Code,Year,Value
Philippines,PHL,Regulatory Quality: Estimate,RQ.EST,2023,0.164254963
Philippines,PHL,Voice and Accountability: Estimate,VA.EST,2023,-0.016837973
Philippines,PHL,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2023,
Philippines,PHL,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,2023,
Philippines,PHL,Methane (CH4) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CH4.ZG.AR5,2023,43.3357071
Philippines,PHL,"School enrollment, secondary (% gross)",SE.SEC.ENRR,2023,91.54934246
Philippines,PHL,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,2023,
Philippines,PHL,Poverty headcount ratio at $4.20 a day (2021 PPP) (% of population),SI.POV.LMIC,2023,16.9
Philippines,PHL,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,2023,15.5
Philippines,PHL,Government Effectiveness: Estimate,GE.EST,2023,0.15409191
Philippines,PHL,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2023,-0.56605047
Malaysia,MYS,Control of Corruption: Percentile Rank,CC.PER.RNK,2023,61.79245377
Malaysia,MYS,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CO2.ZG.AR5,2023,339.7910351
Malaysia,MYS,Rule of Law: Percentile Rank,RL.PER.RNK,2023,67.45282745
Malaysia,MYS,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2023,
Malaysia,MYS,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,2023,
Malaysia,MYS,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,2023,
Malaysia,MYS,Forest area (% of land area),AG.LND.FRST.ZS,2023,57.7190382
Malaysia,MYS,Gini index,SI.POV.GINI,2023,
Malaysia,MYS,"Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate)",SL.TLF.ACTI.ZS,2023,69.753
Malaysia,MYS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2023,76.657
Malaysia,MYS,Regulatory Quality: Estimate,RQ.EST,2023,0.660894275
Malaysia,MYS,Voice and Accountability: Estimate,VA.EST,2023,0.087619409
Malaysia,MYS,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2023,
Malaysia,MYS,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,2023,
Malaysia,MYS,Methane (CH4) emissions (total) excluding LULUCF (% change from 1990),EN.GHG.CH4.ZG.AR5,2023,42.65343173
Malaysia,MYS,"School enrollment, secondary (% gross)",SE.SEC.ENRR,2023,79.44727887
Malaysia,MYS,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,2023,
Malaysia,MYS,Poverty headcount ratio at $4.20 a day (2021 PPP) (% of population),SI.POV.LMIC,2023,
Malaysia,MYS,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,2023,5.8
Malaysia,MYS,Government Effectiveness: Estimate,GE.EST,2023,0.875369668
Malaysia,MYS,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,2023,0.168514699
